Date,Hour,Temperature,Wet Temperature,Dew point Temperature,Relative humidity,wind speed,Wind Direction (Degrees)
03/11/2014,11:00,23.3,19.8,17.7,71,8,260
03/11/2014,14:00,20.7,18.5,17.1,80,2,160
03/11/2014,17:00,21.6,18.8,17,75,2,150
03/11/2014,20:00,20.3,18.4,17.3,83,2,130
03/11/2014,23:00,19.5,17.6,16.3,82,2.5,120
04/11/2014,2:00,18.9,17.1,15.9,83,7,350
04/11/2014,5:00,17.6,16.7,15.9,90,2.5,120
04/11/2014,8:00,20.1,17.5,15.7,76,3,140
04/11/2014,11:00,22.7,18.6,16,66,3.5,210
04/11/2014,14:00,23.3,17.8,14,56,7,270
04/11/2014,17:00,22.3,17.1,13.3,57,4.5,270
04/11/2014,20:00,20.8,17.3,14.9,69,9.5,280
04/11/2014,23:00,20,17.7,16,78,2,110
05/11/2014,2:00,18.9,17.4,16.3,85,2.5,130
05/11/2014,5:00,17.4,16.5,15.7,90,3.5,130
05/11/2014,8:00,17.9,16.4,15.3,85,3,110
05/11/2014,11:00,22,18.1,15.3,66,3,210
05/11/2014,14:00,23.6,17.6,13.1,52,3,260
05/11/2014,17:00,22.5,17,13,55,2.5,330
05/11/2014,20:00,21.2,17.4,14.8,67,1,80
05/11/2014,23:00,19.3,17,15.4,78,2,120
06/11/2014,2:00,18.6,16.1,14.3,76,2.5,110
06/11/2014,5:00,17.8,14.7,12.2,70,0.5,80
06/11/2014,8:00,19.9,14.7,10,53,0.5,350
06/11/2014,11:00,23.2,17,12.1,50,2.5,320
06/11/2014,14:00,26.3,15.3,4.5,25,2.5,30
06/11/2014,17:00,24.3,14,2.8,25,2,70
06/11/2014,20:00,21.2,14.5,8.4,44,3,40
06/11/2014,23:00,19.9,12.7,5.1,38,3,100
07/11/2014,2:00,19.5,11.6,2.2,32,3,70
07/11/2014,5:00,18.6,10.6,0.1,29,3.5,80
07/11/2014,8:00,19.8,11,-0.4,26,3.5,90
07/11/2014,11:00,24.5,12,-6.1,13,5.5,100
07/11/2014,14:00,25.6,12.6,-6.4,12,4.5,90
07/11/2014,17:00,23.6,11.8,-4.9,15,2.5,60
07/11/2014,20:00,21.4,10.6,-5.8,16,1.5,60
07/11/2014,23:00,19.9,10.4,-3.3,21,1.5,100
08/11/2014,2:00,21.4,10.1,-8.6,13,2,90
08/11/2014,5:00,20.4,9.5,-9.3,13,3.5,90
08/11/2014,8:00,22.3,10.5,-8.9,12,5.5,100
08/11/2014,11:00,26.6,12.5,-9.4,9,6.5,100
08/11/2014,14:00,28.4,13.8,-6.7,10,5,100
08/11/2014,17:00,26.4,13,-5.8,12,3,100
08/11/2014,20:00,24,11.9,-5.5,14,4,90
08/11/2014,23:00,22.7,11.4,-5.6,15,3,100
09/11/2014,2:00,22.1,11.3,-4.4,17,3.5,100
09/11/2014,5:00,20.1,11.8,1.8,30,0.5,230
09/11/2014,8:00,23,12.2,-1.4,20,1,120
09/11/2014,11:00,25.5,15.6,6.5,30,2,320
09/11/2014,14:00,26.4,17.8,11.2,39,3.5,300
09/11/2014,17:00,25.4,18.4,13.5,48,3,290
09/11/2014,20:00,22.4,14.2,6.1,35,3,120
09/11/2014,23:00,20.4,13.2,5.9,39,2,130
10/11/2014,2:00,19.1,12.4,5.5,41,2.5,120
10/11/2014,5:00,17.3,11.5,5.2,45,4,120
10/11/2014,8:00,19.9,13.7,7.9,46,3,120
10/11/2014,11:00,21.9,20,18.9,83,4,230
10/11/2014,14:00,22.9,21,19.9,83,3,240
10/11/2014,17:00,22.8,21.3,20.3,86,2,260
10/11/2014,20:00,22.2,20.8,19.9,87,0.5,160
10/11/2014,23:00,20.3,19.1,18.4,89,2,120
11/11/2014,2:00,18.3,17.4,16.8,91,2.5,110
11/11/2014,5:00,17.2,16.1,15.2,88,1.5,130
11/11/2014,8:00,17.9,17.1,16.6,92,2,120
11/11/2014,11:00,21.2,19.8,18.9,87,2.5,270
11/11/2014,14:00,22.8,20,18.3,76,3,300
11/11/2014,17:00,22.6,19.3,17.3,72,3,340
11/11/2014,20:00,21.6,18.8,17,75,1.5,140
11/11/2014,23:00,19.2,17.3,16,82,2.5,120
12/11/2014,2:00,18,16.4,15.3,84,3,120
12/11/2014,5:00,16.7,15,13.6,82,3,110
12/11/2014,8:00,19.5,16.7,14.7,74,2,120
12/11/2014,11:00,22,18.8,16.7,72,2,240
12/11/2014,14:00,23.8,17.2,12.4,49,2.5,280
12/11/2014,17:00,22.9,19.3,17.1,70,3,330
12/11/2014,20:00,21.8,18.7,16.7,73,1,140
12/11/2014,23:00,19.2,16.5,14.4,74,2.5,120
13/11/2014,2:00,17.6,14.6,12.3,71,2.5,120
13/11/2014,5:00,16.3,12.5,9,62,3.5,110
13/11/2014,8:00,17.8,14.4,11.6,67,3.5,120
13/11/2014,11:00,22.7,19.1,16.7,69,2,250
13/11/2014,14:00,23.5,19.4,17,67,2.5,290
13/11/2014,17:00,22.5,19.2,17.2,72,2.5,300
13/11/2014,20:00,21.7,18.5,16.4,72,2,130
13/11/2014,23:00,18.9,16.5,14.8,77,3.5,110
14/11/2014,2:00,17.5,15.6,14.2,81,3.5,120
14/11/2014,5:00,16.8,14.7,13.1,79,4,120
14/11/2014,8:00,18.3,14.3,10.9,62,2.5,120
14/11/2014,11:00,22.7,17.7,14,58,1.5,300
14/11/2014,14:00,23.4,18.4,14.9,59,3,310
14/11/2014,17:00,22.4,18.3,15.5,65,2.5,350
14/11/2014,20:00,21.2,17.7,15.3,69,1.5,120
14/11/2014,23:00,19.1,15.2,12.1,64,1,150
15/11/2014,2:00,17.3,14,11.3,68,3.5,120
15/11/2014,5:00,16.9,13.7,10.9,68,3,110
15/11/2014,8:00,19.2,15.8,13.1,68,2.5,120
15/11/2014,11:00,23.6,19.2,16.4,64,4,220
15/11/2014,14:00,23.8,19.3,16.3,63,4.5,220
15/11/2014,17:00,22.6,18.1,14.9,62,5.5,240
15/11/2014,20:00,22.6,17.9,14.7,61,4,240
15/11/2014,23:00,19.4,16.4,14.2,72,2,130
16/11/2014,2:00,19.4,16.7,14.8,75,3,170
16/11/2014,5:00,14.6,14.1,13.6,94,3.5,110
16/11/2014,8:00,15,14.4,13.9,93,5.5,120
16/11/2014,11:00,18.1,15.8,14,77,4.5,160
16/11/2014,14:00,21.3,17.4,14.7,66,4,210
16/11/2014,17:00,21.3,17.5,14.9,67,4,220
16/11/2014,20:00,20.2,17.6,15.8,76,1,180
16/11/2014,23:00,19.4,17.4,16,81,2.5,150
17/11/2014,2:00,17.4,16.4,15.6,89,3,120
17/11/2014,5:00,17.4,16.6,16.1,92,2.5,120
17/11/2014,8:00,17.9,16.9,16.2,90,2.5,120
17/11/2014,11:00,21.6,18.8,17,75,3,240
17/11/2014,14:00,21.3,18.3,16.2,73,1.5,270
17/11/2014,17:00,21.8,17.4,14.4,63,3,320
17/11/2014,20:00,20.3,17.2,15.1,72,2,120
17/11/2014,23:00,18.2,16.5,15.3,83,3,120
18/11/2014,2:00,17.1,15.7,14.6,85,3.5,120
18/11/2014,5:00,16.2,14.9,13.9,86,3.5,120
18/11/2014,8:00,18.3,16,14.2,77,2.5,120
18/11/2014,11:00,22,17.3,13.8,60,3.5,330
18/11/2014,14:00,22.3,18.1,15.1,64,5,330
18/11/2014,17:00,21.9,17.8,15,65,7,360
18/11/2014,20:00,20.1,17,14.9,72,3.5,30
18/11/2014,23:00,19.3,16.1,13.7,70,1,90
19/11/2014,2:00,17.8,15,12.9,73,0,0
19/11/2014,5:00,16.6,14.2,12.1,75,1.5,140
19/11/2014,8:00,19.9,15.4,11.6,59,1,340
19/11/2014,11:00,26,16.6,8.3,33,3.5,100
19/11/2014,14:00,27.1,16.8,7.9,30,3.5,100
19/11/2014,17:00,25.4,16.1,7.8,33,2.5,30
19/11/2014,20:00,23.1,15.3,8.3,39,3,60
19/11/2014,23:00,21.3,14.5,8.1,43,1.5,360
20/11/2014,2:00,20.1,15.4,11.5,58,0,0
20/11/2014,5:00,19.6,15,11.1,58,0.5,150
20/11/2014,8:00,22.1,15.1,8.9,43,1,130
20/11/2014,11:00,23.8,17.6,13,51,3.5,260
20/11/2014,14:00,24.3,18.1,13.5,51,2.5,270
20/11/2014,17:00,23.1,17.8,14.1,57,2.5,280
20/11/2014,20:00,21.1,16.9,13.8,63,1.5,120
20/11/2014,23:00,19,15.9,13.4,70,2.5,130
21/11/2014,2:00,17.6,15.2,13.3,76,3,120
21/11/2014,5:00,17,15.2,13.7,81,3,120
21/11/2014,8:00,19.4,17.1,15.5,78,3,150
21/11/2014,11:00,22.2,18.4,15.8,67,6,240
21/11/2014,14:00,22.4,18.6,16.2,68,12,230
21/11/2014,17:00,21.2,18.5,16.8,76,6,230
21/11/2014,20:00,21.5,16.5,12.6,57,7.5,280
21/11/2014,23:00,21.3,16.8,13.4,61,10,270
22/11/2014,2:00,21.1,16.7,13.5,62,12,260
22/11/2014,5:00,20.9,15.9,12,57,10.5,260
22/11/2014,8:00,20.9,16.4,13.1,61,9.5,250
22/11/2014,11:00,21.5,15.7,10.9,51,12,260
22/11/2014,14:00,21.5,15.8,11.2,52,12,260
22/11/2014,17:00,20.5,15.8,12.2,59,11.5,280
22/11/2014,20:00,20.3,14.8,10.1,52,10.5,280
22/11/2014,23:00,20.2,14.8,10.3,53,7.5,280
23/11/2014,2:00,19.8,15.2,11.3,58,5,290
23/11/2014,5:00,16.8,13.5,10.6,67,1,100
23/11/2014,8:00,16.3,13.6,11.2,72,3.5,120
23/11/2014,11:00,19.6,15.8,12.8,65,1.5,100
23/11/2014,14:00,19.5,15.7,12.7,65,3.5,160
23/11/2014,17:00,17.4,14.5,12.3,72,2.5,140
23/11/2014,20:00,15.9,14.2,12.8,82,2.5,110
23/11/2014,23:00,14.9,14,13.3,90,2.5,140
24/11/2014,2:00,15,13.9,13,88,2.5,140
24/11/2014,5:00,14.3,13.1,12.2,87,2,130
24/11/2014,8:00,15.2,13.8,12.7,85,2.5,140
24/11/2014,11:00,16,14.1,12.5,80,2.5,150
24/11/2014,14:00,14.9,13.7,12.8,87,1.5,230
24/11/2014,17:00,15.7,13.9,12.4,81,1,180
24/11/2014,20:00,15.5,13.7,12.2,81,2,130
24/11/2014,23:00,14.3,13.2,12.3,88,2.5,120
25/11/2014,2:00,13.5,12.2,11,85,2.5,120
25/11/2014,5:00,12.8,11.5,10.2,84,3,120
25/11/2014,8:00,15.1,13.3,11.7,80,3,130
25/11/2014,11:00,18.5,15.1,12.5,68,3.5,180
25/11/2014,14:00,16.2,14.2,12.5,79,2.5,140
25/11/2014,17:00,18.5,15.4,12.9,70,5.5,220
25/11/2014,20:00,19.2,15.5,12.7,66,7.5,210
25/11/2014,23:00,17.5,15.8,14.4,82,10.5,240
26/11/2014,2:00,19.3,14.5,10.3,56,11.5,260
26/11/2014,5:00,16.5,13.5,10.8,69,5,200
26/11/2014,8:00,18.8,14.7,11.3,62,9.5,260
26/11/2014,11:00,18,15.4,13.3,74,7,210
26/11/2014,14:00,18,14.9,12.4,70,13.5,260
26/11/2014,17:00,19,14.7,11,60,13.5,260
26/11/2014,20:00,19,15.1,12,64,13,270
26/11/2014,23:00,19.3,15.4,12.3,64,10.5,270
27/11/2014,2:00,19.3,14.7,10.8,58,8.5,280
27/11/2014,5:00,14.5,12.8,11.3,81,5,150
27/11/2014,8:00,14.5,13.2,12,85,3,130
27/11/2014,11:00,16.5,14.2,12.4,77,3,140
27/11/2014,14:00,18.1,14.9,12.3,69,0.5,250
27/11/2014,17:00,16.1,13.9,12.1,77,2.5,90
27/11/2014,20:00,15.2,14,13,87,3,110
27/11/2014,23:00,14.5,13.3,12.4,87,3.5,120
28/11/2014,2:00,14.1,13.1,12.3,89,3.5,120
28/11/2014,5:00,13.2,12.3,11.4,89,3,120
28/11/2014,8:00,14.9,13.4,12,83,2,140
28/11/2014,11:00,19,15.3,12.5,66,3,230
28/11/2014,14:00,20.2,14.8,10.3,53,2,250
28/11/2014,17:00,19.4,14.9,11.1,59,1.5,160
28/11/2014,20:00,17.7,14.4,11.7,68,2,120
28/11/2014,23:00,15.7,13.6,11.7,77,2.5,110
29/11/2014,2:00,14.6,12.7,11,79,3,120
29/11/2014,5:00,13.5,12,10.7,83,4,120
29/11/2014,8:00,14.2,12.5,11,81,3.5,110
29/11/2014,11:00,20,15.3,11.4,58,0.5,150
29/11/2014,14:00,19.6,15.7,12.6,64,3,290
29/11/2014,17:00,19.3,15.9,13.2,68,1.5,280
29/11/2014,20:00,17.5,14.9,12.8,74,3,130
29/11/2014,23:00,15.7,13.7,12.1,79,3.5,120
30/11/2014,2:00,14.4,13,11.7,84,3,120
30/11/2014,5:00,13.5,12.2,11,85,3.5,120
30/11/2014,8:00,15.5,13.3,11.3,76,3,120
30/11/2014,11:00,20.4,16,12.6,61,2,300
30/11/2014,14:00,20.4,16.5,13.6,65,3,290
30/11/2014,17:00,19.5,16.3,13.9,70,1.5,270
30/11/2014,20:00,18,15.6,13.7,76,2,120
30/11/2014,23:00,15.8,14.2,12.9,83,3,110
01/12/2014,2:00,15.1,13.6,12.4,84,3,120
01/12/2014,5:00,14.5,13.3,12.2,86,3,110
01/12/2014,8:00,16,14.2,12.7,81,2.5,120
01/12/2014,11:00,20,17,15,73,3,210
01/12/2014,14:00,21.1,18.1,16.1,73,3.5,230
01/12/2014,17:00,20.2,16.5,13.9,67,3,230
01/12/2014,20:00,18.9,16,13.9,73,2.5,130
01/12/2014,23:00,16.6,15.4,14.4,87,3,110
02/12/2014,2:00,15.8,14.6,13.6,87,3.5,110
02/12/2014,5:00,15.2,13.7,12.5,84,3.5,120
02/12/2014,8:00,16.7,14.9,13.4,81,3,120
02/12/2014,11:00,20.6,17.6,15.6,73,2.5,240
02/12/2014,14:00,21.2,18.4,16.6,75,3,300
02/12/2014,17:00,20.6,18.4,17,80,4.5,360
02/12/2014,20:00,19.4,17.6,16.4,83,3,20
02/12/2014,23:00,18.2,15.7,13.7,75,0.5,160
03/12/2014,2:00,17.2,14.8,12.9,76,1,150
03/12/2014,5:00,16.6,13.9,11.7,73,0,0
03/12/2014,8:00,16.6,13.7,11.1,70,3.5,110
03/12/2014,11:00,23.8,16.1,9.7,41,1,30
03/12/2014,14:00,23.1,19.5,17.3,70,1.5,290
03/12/2014,17:00,22.4,18,15,63,2,350
03/12/2014,20:00,21.2,15.8,11.2,53,2.5,120
03/12/2014,23:00,20.9,14.3,8.1,44,1,120
04/12/2014,2:00,21.5,13.9,6.5,38,3.5,90
04/12/2014,5:00,17.3,13.5,10.2,63,1,160
04/12/2014,8:00,20.9,14.9,9.7,49,2.5,110
04/12/2014,11:00,23.1,18.2,14.9,60,1.5,300
04/12/2014,14:00,24.1,20.3,18,69,1.5,300
04/12/2014,17:00,23.1,20.3,18.6,76,1,280
04/12/2014,20:00,20.9,18.4,16.7,77,3.5,120
04/12/2014,23:00,19.3,15.9,13.2,68,4,120
05/12/2014,2:00,18.4,15.3,12.8,70,1.5,130
05/12/2014,5:00,16.3,14.1,12.4,78,3,120
05/12/2014,8:00,17.5,14.6,12.2,71,2.5,130
05/12/2014,11:00,21.6,18.4,16.3,72,2.5,240
05/12/2014,14:00,22.7,20,18.4,77,2,270
05/12/2014,17:00,21.6,19.7,18.6,83,2.5,340
05/12/2014,20:00,20.5,17.9,16.1,76,1.5,60
05/12/2014,23:00,18.4,16.7,15.5,83,1.5,140
06/12/2014,2:00,16.3,14.7,13.4,83,2,130
06/12/2014,5:00,14.3,12.6,11.1,81,2,120
06/12/2014,8:00,15.9,13,10.4,70,1.5,130
06/12/2014,11:00,20.4,15.6,11.8,58,1,270
06/12/2014,14:00,21.8,18.5,16.3,71,2.5,290
06/12/2014,17:00,21.9,18.6,16.4,71,4,340
06/12/2014,20:00,20.1,17.4,15.5,75,1.5,70
06/12/2014,23:00,17.9,15.6,13.8,77,0.5,160
07/12/2014,2:00,16.1,13.8,11.9,76,2,140
07/12/2014,5:00,14.5,12.8,11.3,81,3,130
07/12/2014,8:00,16.3,14,12.1,76,2.5,130
07/12/2014,11:00,19.7,17.2,15.5,77,2.5,250
07/12/2014,14:00,20.9,18.3,16.5,76,2,280
07/12/2014,17:00,20.7,17.1,14.6,68,3.5,10
07/12/2014,20:00,20.4,17.9,16.2,77,2,20
07/12/2014,23:00,19.1,17.1,15.8,81,0.5,330
08/12/2014,2:00,16.1,14.9,13.9,87,2,120
08/12/2014,5:00,15.6,14.5,13.6,88,2.5,120
08/12/2014,8:00,16.8,15.3,14.1,84,2.5,120
08/12/2014,11:00,20.7,18.5,17.1,80,2.5,240
08/12/2014,14:00,21.9,19.8,18.5,81,1.5,250
08/12/2014,17:00,21.1,19.6,18.7,86,3,350
08/12/2014,20:00,20.9,18.5,17.1,79,1,320
08/12/2014,23:00,20.2,18.5,17.4,84,1.5,140
09/12/2014,2:00,20.5,17.7,15.7,74,2,180
09/12/2014,5:00,20.5,17.9,16.1,76,4,210
09/12/2014,8:00,19.7,17,15.1,75,2.5,150
09/12/2014,11:00,22,18.5,16,69,2.5,180
09/12/2014,14:00,21.7,17.3,14.1,62,4,220
09/12/2014,17:00,20.8,17.2,14.7,68,5,250
09/12/2014,20:00,20.8,15.6,11.4,55,3.5,210
09/12/2014,23:00,18.5,14.4,11.1,62,2,140
10/12/2014,2:00,17,12.5,7.9,55,3.5,150
10/12/2014,5:00,14.9,11.1,7.2,60,2.5,110
10/12/2014,8:00,16.3,11.6,6.9,54,2.5,120
10/12/2014,11:00,21.2,14.5,8.4,44,1.5,130
10/12/2014,14:00,20.8,15.6,11.4,55,3,320
10/12/2014,17:00,19.9,15.8,12.6,63,4.5,350
10/12/2014,20:00,18.4,14.9,11.9,66,4,30
10/12/2014,23:00,17.2,12.6,8,55,2,30
11/12/2014,2:00,16,12.4,8.9,63,1,110
11/12/2014,5:00,18.3,13.3,8.5,53,3,90
11/12/2014,8:00,18.4,13.8,9.7,57,0,0
11/12/2014,11:00,22.4,16.6,12,52,1.5,350
11/12/2014,14:00,26.1,17.6,10.9,39,4.5,100
11/12/2014,17:00,24.1,17,11.3,45,2.5,100
11/12/2014,20:00,22.1,15.8,10.5,48,3,100
11/12/2014,23:00,21.9,15.9,10.9,50,3,100
12/12/2014,2:00,21.3,15.7,11,52,4,100
12/12/2014,5:00,21.3,15.7,11,52,3,110
12/12/2014,8:00,21.2,15.9,11.8,55,2,120
12/12/2014,11:00,23.7,17.5,12.9,51,4,200
12/12/2014,14:00,21,17.2,14.4,66,4,210
12/12/2014,17:00,20.6,18.2,16.6,78,4,240
12/12/2014,20:00,19.7,16.2,13.6,68,5,250
12/12/2014,23:00,19.1,14.6,10.9,59,2.5,220
13/12/2014,2:00,16.4,13.7,11.3,72,2,150
13/12/2014,5:00,14.8,11.8,8.9,68,2.5,140
13/12/2014,8:00,15.7,10.7,5,49,3.5,150
13/12/2014,11:00,19.1,11.7,3.2,35,3,170
13/12/2014,14:00,19.6,12.8,5.9,41,4.5,210
13/12/2014,17:00,19.5,13.8,8.4,49,3.5,180
13/12/2014,20:00,17.8,13.4,9.4,58,3,150
13/12/2014,23:00,16.6,14.2,12.3,76,4.5,160
14/12/2014,2:00,15.1,14,13.1,88,3.5,110
14/12/2014,5:00,15,13.9,13,88,1.5,130
14/12/2014,8:00,15.1,14.1,13.3,89,3.5,150
14/12/2014,11:00,16.4,14.7,13.3,82,3,150
14/12/2014,14:00,19.4,16.1,13.5,69,1.5,170
14/12/2014,17:00,17.7,15.7,14.2,80,2,110
14/12/2014,20:00,16,14.6,13.5,85,2,110
14/12/2014,23:00,14.9,13.6,12.6,86,2.5,130
15/12/2014,2:00,13.7,12.7,11.7,88,3,110
15/12/2014,5:00,13.1,12,11,87,3.5,120
15/12/2014,8:00,14.2,12.5,11,81,3,120
15/12/2014,11:00,18.4,14.9,12.1,67,1.5,280
15/12/2014,14:00,19,14.9,11.5,62,3.5,320
15/12/2014,17:00,18.7,15.1,12.2,66,4,340
15/12/2014,20:00,17.6,14.1,11.2,66,2.5,40
15/12/2014,23:00,15.1,13.4,11.9,81,3,110
16/12/2014,2:00,13.7,12.1,10.7,82,3.5,110
16/12/2014,5:00,12.7,11.3,9.9,83,3.5,110
16/12/2014,8:00,14,11.6,9.2,73,3.5,110
16/12/2014,11:00,18.5,14.2,10.3,59,2.5,240
16/12/2014,14:00,19.6,14.4,9.7,53,3.5,330
16/12/2014,17:00,19.4,14.6,10.4,56,2.5,40
16/12/2014,20:00,17.6,14.3,11.6,68,1.5,70
16/12/2014,23:00,15.6,12,8.6,63,2.5,100
17/12/2014,2:00,15.7,11.2,6.4,54,3.5,90
17/12/2014,5:00,15.4,10.8,5.8,53,2.5,100
17/12/2014,8:00,16.6,11.7,6.4,51,2.5,100
17/12/2014,11:00,20.6,13.4,6.1,39,3.5,90
17/12/2014,14:00,21.8,14,6.4,37,3,100
17/12/2014,17:00,20.5,13.5,6.7,41,1.5,100
17/12/2014,20:00,18.5,13.5,9,54,2,120
17/12/2014,23:00,16.5,12.1,7.7,56,2.5,110
18/12/2014,2:00,16.1,11.7,7.3,56,2.5,110
18/12/2014,5:00,15.4,11.7,7.9,61,2.5,130
18/12/2014,8:00,16.6,12.3,8,57,2.5,130
18/12/2014,11:00,21.2,13.9,7,40,1.5,170
18/12/2014,14:00,20.5,15.1,10.5,53,1.5,220
18/12/2014,17:00,20,14.6,9.8,52,1.5,230
18/12/2014,20:00,17.7,14.3,11.5,67,2,120
18/12/2014,23:00,16.4,13.3,10.5,68,3.5,110
19/12/2014,2:00,15.6,12.6,9.7,68,2.5,110
19/12/2014,5:00,15.5,12.7,10.3,71,2,130
19/12/2014,8:00,15.5,13.1,10.9,74,2.5,120
19/12/2014,11:00,18.5,14.6,11.3,63,3,160
19/12/2014,14:00,19.4,15.7,12.9,66,1,170
19/12/2014,17:00,19.1,16.1,13.7,71,1,50
19/12/2014,20:00,17.5,15.6,14.2,81,2.5,110
19/12/2014,23:00,16.6,15.1,13.9,84,2.5,120
20/12/2014,2:00,16.3,14.7,13.4,83,2.5,120
20/12/2014,5:00,14.7,13.5,12.6,87,2,120
20/12/2014,8:00,14.5,13.3,12.2,86,3,110
20/12/2014,11:00,20.1,15.7,12.3,61,2,240
20/12/2014,14:00,19.7,15.3,11.7,60,3.5,310
20/12/2014,17:00,16.6,13.6,10.9,69,0.5,230
20/12/2014,20:00,16.1,14.3,12.8,81,2,50
20/12/2014,23:00,15,14,13.2,89,2.5,100
21/12/2014,2:00,15.4,14.3,13.4,88,2,120
21/12/2014,5:00,13.4,12.6,12,91,3,110
21/12/2014,8:00,13.6,12.3,11.1,85,2.5,100
21/12/2014,11:00,19,14.5,10.8,59,1,250
21/12/2014,14:00,17.7,14.1,11,65,4.5,240
21/12/2014,17:00,17.9,13.6,9.7,59,1.5,220
21/12/2014,20:00,16.1,13.7,11.7,75,2,110
21/12/2014,23:00,14,12.4,11,82,3.5,100
22/12/2014,2:00,13.5,11.8,10.1,80,2.5,110
22/12/2014,5:00,13.2,11.4,9.6,79,3,120
22/12/2014,8:00,15.5,12.8,10.5,72,3,150
22/12/2014,11:00,16.8,14.3,12.3,75,3.5,180
22/12/2014,14:00,16.2,14.6,13.3,83,3.5,200
22/12/2014,17:00,15.7,14.9,14.2,91,11.5,270
22/12/2014,20:00,19.4,15.3,11.9,62,10,270
22/12/2014,23:00,17.8,14.7,12,69,5,230
23/12/2014,2:00,15.2,13.6,12.1,82,2,120
23/12/2014,5:00,17.7,13.1,8.8,56,6,320
23/12/2014,8:00,15.3,13.4,11.7,79,2.5,110
23/12/2014,11:00,17.6,14.1,10.9,65,2.5,230
23/12/2014,14:00,18.7,13.4,8.3,51,4.5,300
23/12/2014,17:00,18,13.3,8.8,55,4,300
23/12/2014,20:00,17.9,13.7,10,60,3.5,320
23/12/2014,23:00,18,13.7,9.8,59,4.5,320
24/12/2014,2:00,14.8,12.2,9.8,72,2.5,120
24/12/2014,5:00,13.1,11.4,9.7,80,3.5,100
24/12/2014,8:00,13.7,11.3,8.9,73,3,110
24/12/2014,11:00,17.6,14.2,11.4,67,2.5,240
24/12/2014,14:00,19,14.4,10.5,58,3,300
24/12/2014,17:00,18.2,13.5,9,55,2.5,360
24/12/2014,20:00,16.5,12.2,7.9,57,2.5,30
24/12/2014,23:00,15.2,11.3,7.5,60,1,80
25/12/2014,2:00,14.3,10.6,6.6,60,2,40
25/12/2014,5:00,12.4,10,7.5,72,1,120
25/12/2014,8:00,15.7,11.6,7.4,58,1,130
25/12/2014,11:00,20.4,13.9,7.7,44,1,320
25/12/2014,14:00,21.8,13.4,4.2,32,3.5,100
25/12/2014,17:00,19.9,13.3,6.5,42,3,30
25/12/2014,20:00,17.3,11.6,5.5,46,0,0
25/12/2014,23:00,15.8,11.4,6.7,55,0,0
26/12/2014,2:00,15.7,11.1,6.1,53,0,0
26/12/2014,5:00,13.7,10.4,6.8,63,2,110
26/12/2014,8:00,13.9,10,5.5,57,2.5,130
26/12/2014,11:00,18.3,13,7.9,51,2.5,240
26/12/2014,14:00,19.4,15.9,13.1,67,2.5,270
26/12/2014,17:00,18.5,15.4,12.9,70,2.5,250
26/12/2014,20:00,16.2,14.1,12.4,78,2.5,110
26/12/2014,23:00,14.3,12.8,11.4,83,2.5,110
27/12/2014,2:00,13.1,11.6,10.3,83,2.5,110
27/12/2014,5:00,12.7,11.4,10.1,84,2.5,110
27/12/2014,8:00,14.3,12.6,11.1,81,3,120
27/12/2014,11:00,19.7,15.6,12.4,63,3,170
27/12/2014,14:00,19.8,16.4,13.9,69,3.5,210
27/12/2014,17:00,18.6,16.1,14.1,75,1.5,220
27/12/2014,20:00,16.6,15,13.7,83,3,110
27/12/2014,23:00,15.3,13.7,12.4,83,3,110
28/12/2014,2:00,14.6,13.2,11.9,84,3,110
28/12/2014,5:00,15.7,13.9,12.4,81,3,140
28/12/2014,8:00,15.2,13.2,11.4,78,3.5,150
28/12/2014,11:00,18.8,13.1,7.5,48,5.5,230
28/12/2014,14:00,18.4,13.5,8.9,54,4.5,220
28/12/2014,17:00,18.1,13.2,8.6,54,3.5,220
28/12/2014,20:00,15.6,11.9,8.1,61,2,130
28/12/2014,23:00,13.5,10.3,6.8,64,3,100
29/12/2014,2:00,12.8,10,7,68,3.5,110
29/12/2014,5:00,12,9.2,6,67,3,110
29/12/2014,8:00,13.1,9.5,5.5,60,3.5,110
29/12/2014,11:00,18.2,12.8,7.6,50,2.5,230
29/12/2014,14:00,18.9,13.8,9.1,53,4,230
29/12/2014,17:00,18.3,13.4,8.8,54,1.5,250
29/12/2014,20:00,16.4,12.6,9.1,62,2,130
29/12/2014,23:00,13.3,10.9,8.6,73,3.5,110
30/12/2014,2:00,12.2,10.1,7.9,75,4,110
30/12/2014,5:00,11.4,9.6,7.7,78,3,110
30/12/2014,8:00,13,10.4,7.6,70,3,120
30/12/2014,11:00,17.7,13.3,9.3,58,3.5,230
30/12/2014,14:00,18.4,14.9,12.1,67,4,240
30/12/2014,17:00,18,14.5,11.5,66,2,270
30/12/2014,20:00,16,13.3,10.9,72,2.5,110
30/12/2014,23:00,13.5,11.8,10.1,80,3,110
31/12/2014,2:00,12.4,10.9,9.4,82,3.5,110
31/12/2014,5:00,11,9.7,8.4,84,3.5,110
31/12/2014,8:00,12,9.5,6.9,71,4,110
31/12/2014,11:00,18.7,12.6,6.5,45,2,220
31/12/2014,14:00,19,12.1,4.6,39,2.5,260
31/12/2014,17:00,18,12,5.5,44,0.5,250
31/12/2014,20:00,15.9,11.5,6.8,55,2,130
31/12/2014,23:00,15.3,11.3,7.3,59,1.5,140
01/01/2015,2:00,14.8,11.2,7.6,62,2,140
01/01/2015,5:00,14,10.6,7,63,1.5,120
01/01/2015,8:00,15.5,10.9,5.9,53,2.5,150
